#Variables:
#tasmax_CNRM-CM5_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmin_CNRM-CM5_rcp45(K):Daily Minimum Near-Surface Air Temperature
#rhsmax_CNRM-CM5_rcp45(%):Surface Daily Maximum Relative Humidity
#rhsmin_CNRM-CM5_rcp45(%):Surface Daily Minimum Relative Humidity
#pr_CNRM-CM5_rcp45(mm):Precipitation
#rsds_CNRM-CM5_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
"#Data Extracted for Average over Grid Cell w/ center: 44.3961 Latitude, -110.9391 Longitude (closest value to Latitude:44.405621, Longitude:-110.9203023) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_rhsmax_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_rhsmin_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_rsds_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
""
yyyy-mm-dd,tasmax_CNRM-CM5_rcp45(K),tasmin_CNRM-CM5_rcp45(K),rhsmax_CNRM-CM5_rcp45(%),rhsmin_CNRM-CM5_rcp45(%),pr_CNRM-CM5_rcp45(mm),rsds_CNRM-CM5_rcp45(Wm-2)
2006-02-04,273.346191,262.011597,98.308075,56.053608,0.341746,124.140244
2006-02-05,272.296631,260.814117,100.000000,52.974236,0.000000,126.812843
2006-02-06,273.366150,260.865479,99.738182,54.094688,1.189386,133.634933
2006-02-07,273.609192,260.705078,99.850700,56.042828,2.353942,103.874870
2006-02-08,274.552246,267.133087,91.333984,50.002445,0.941711,119.924385
2006-02-09,274.538605,261.268799,88.521065,46.290905,0.882273,123.369293
2006-02-10,273.892578,262.419220,91.908302,48.143147,0.000000,136.116623
2006-02-11,271.648438,256.996460,94.224945,39.009697,0.286867,143.907318
2006-02-12,272.240387,257.208069,68.212219,35.410389,0.000000,141.852448
2006-02-13,272.827576,256.353699,75.343498,41.718300,0.000000,143.149368
2006-02-14,273.656616,265.608673,87.630348,51.776173,5.190790,98.694923
2006-02-15,272.737335,258.328857,91.529419,45.744808,0.000000,154.973099
2006-02-16,273.548370,263.033783,93.635979,52.648823,3.446577,107.957794
2006-02-17,272.870636,264.137726,76.075676,33.982822,0.000000,140.227249
2006-02-18,273.488831,258.510315,69.407890,42.262829,0.000000,133.814072
2006-02-19,275.432434,260.139679,79.060982,42.054226,0.000000,164.130295
2006-02-20,277.224152,260.970215,72.671173,40.878422,0.000000,168.987839
2006-02-21,276.409393,260.663757,61.815514,32.886074,0.000000,171.689346
2006-02-22,276.551666,262.691650,55.279083,26.323349,0.000000,168.186691
2006-02-23,276.783386,261.443817,60.074112,23.776085,0.000000,173.067932
2006-02-24,277.256958,262.718170,55.175537,17.807419,1.973525,168.804489
2006-02-25,274.520477,266.837463,81.093582,32.854313,1.301245,157.483047
2006-02-26,274.010773,264.043060,70.955330,44.384262,7.856961,110.404305
2006-02-27,272.582306,265.684387,69.299042,35.871517,9.695433,136.747604
2006-02-28,274.677338,261.208984,76.419876,44.041393,6.834074,124.713875
2006-03-01,271.764404,262.235291,91.827515,35.395397,18.818344,137.161133
2006-03-02,270.868256,265.171234,66.775589,39.434143,4.476379,157.131104
2006-03-03,271.561249,261.345215,68.539612,45.328407,3.795550,129.521255
2006-03-04,270.678162,261.851227,74.782593,54.307064,9.769855,126.386864
2006-03-05,271.798798,258.824615,77.757599,37.490242,7.163845,194.754486
2006-03-06,277.141876,261.501495,99.952744,44.434601,5.372235,142.847382
2006-03-07,274.253143,268.608185,100.000000,46.160973,12.182758,126.272369
2006-03-08,276.020111,267.249664,82.766388,46.029194,9.044606,143.297791
2006-03-09,274.808289,266.109924,95.945450,51.821911,11.762824,103.640213
2006-03-10,273.565277,262.943237,96.794067,61.113026,8.630248,99.775719
2006-03-11,273.698242,265.652100,71.066772,47.725643,2.103409,157.541946
2006-03-12,271.492950,258.814789,83.927162,41.454174,2.288584,185.892822
2006-03-13,273.211609,258.692993,90.784058,40.740837,2.825358,198.571548
2006-03-14,273.545258,258.018463,94.610550,39.567043,0.000000,198.547882
2006-03-15,271.656006,261.393127,82.584274,35.013744,0.987845,198.476807
2006-03-16,275.469330,257.646423,77.664169,31.404377,0.000000,211.759995
2006-03-17,275.492157,264.753662,64.399010,43.858963,0.000000,171.609116
2006-03-18,275.265869,273.287628,95.092697,47.213379,6.805944,142.953278
2006-03-19,278.830627,272.377625,48.862705,38.396114,6.873265,198.239990
2006-03-20,282.225708,270.676819,57.354717,30.344360,0.000000,217.159225
2006-03-21,285.829102,269.216797,43.629169,32.190903,0.000000,220.236298
2006-03-22,285.192810,271.650696,59.837864,40.940926,0.290925,194.573181
2006-03-23,281.291351,269.908203,86.985085,44.001923,16.879566,179.522125
2006-03-24,275.924774,264.605347,81.427063,38.012447,5.502577,203.388901
2006-03-25,272.938354,261.759674,77.438660,29.895386,0.000000,232.601700
2006-03-26,274.771088,257.918182,77.738907,25.599934,0.597822,242.677399
2006-03-27,276.035126,259.744263,71.460938,32.256828,0.000000,242.360245
2006-03-28,276.300568,260.015015,72.811440,28.570194,0.000000,241.272079
2006-03-29,276.533112,262.587860,74.935921,36.583523,0.861339,207.831848
2006-03-30,274.552948,267.703186,72.243011,40.064667,1.868582,228.908310
2006-03-31,276.502350,260.609131,79.740593,26.228783,0.000000,271.018860
2006-04-01,272.765106,260.859375,85.788719,32.483658,0.000000,250.409500
2006-04-02,272.552582,261.310547,87.183296,34.649502,0.000000,253.312088
2006-04-03,272.809875,261.227905,82.442329,32.453461,0.000000,259.711304
2006-04-04,275.582764,261.036407,77.538300,31.468519,0.000000,274.331085
2006-04-05,278.550659,261.676605,77.064072,25.060110,0.286418,266.764282
2006-04-06,280.105072,262.142822,66.281227,18.423220,0.000000,273.107178
2006-04-07,281.934082,264.710114,52.661095,18.367090,0.000000,269.985901
2006-04-08,282.346466,265.931183,55.574238,25.843456,1.033506,255.432190
2006-04-09,284.686127,269.648346,60.785202,26.937727,0.912567,253.951797
2006-04-10,281.409882,269.380188,58.704407,37.551044,14.503416,200.693085
2006-04-11,279.272949,268.418732,100.000000,38.605518,15.951218,229.281647
2006-04-12,278.075806,267.766235,84.590279,43.461288,13.796695,201.277939
2006-04-13,281.367371,269.481354,74.904694,40.800301,1.320296,246.859756
2006-04-14,285.994812,273.214874,66.242180,33.606537,5.528363,275.472839
2006-04-15,286.349976,273.953125,54.486370,31.018358,4.509574,241.068817
2006-04-16,282.649048,272.300995,90.378586,40.209209,2.027833,255.658524
2006-04-17,279.003967,268.797424,100.000000,48.440575,18.639561,232.638458
2006-04-18,278.377350,269.481293,96.693680,41.137688,0.762570,285.097076
2006-04-19,279.516174,267.189575,94.065010,39.039684,3.116884,287.266937
2006-04-20,281.908630,268.375702,82.730453,42.292583,4.437258,232.922943
2006-04-21,278.123993,270.319427,100.000000,50.758278,9.098111,189.823273
2006-04-22,277.875031,270.135559,83.367439,33.247051,0.597829,242.913864
2006-04-23,280.080322,264.796600,74.298355,21.816631,0.000000,312.098389
2006-04-24,283.345581,265.696198,57.818279,23.319212,0.000000,311.796295
2006-04-25,282.873657,266.370850,68.772072,19.721321,0.000000,316.517181
2006-04-26,282.728058,265.671692,56.096008,14.307480,0.000000,318.107605
2006-04-27,281.070648,265.294800,50.690933,16.646368,0.000000,328.746094
2006-04-28,284.587402,266.018768,61.643063,17.169584,0.000000,319.818542
2006-04-29,285.973236,268.894623,47.626919,21.690104,10.199606,287.518127
2006-04-30,281.131104,269.814697,94.971214,36.503506,10.965707,228.071457
2006-05-01,278.127686,266.287415,92.155434,27.036900,0.655025,334.209930
2006-05-02,280.095123,265.112793,65.547302,18.352411,0.675739,344.916962
2006-05-03,281.185120,267.463715,57.632305,25.269991,2.775910,260.683868
2006-05-04,280.537537,270.712463,68.480644,36.792782,2.235878,264.335114
2006-05-05,281.129700,273.070770,82.833725,46.489227,4.928746,220.138718
2006-05-06,279.149658,274.100311,93.713448,51.739628,6.230126,231.108154
2006-05-07,282.552643,270.099792,99.905617,34.117622,3.019022,336.018890
2006-05-08,283.655121,271.245941,69.137596,35.960148,7.046950,301.825623
2006-05-09,278.637909,277.445099,99.817574,35.100750,0.586585,301.167664
2006-05-10,281.348114,274.451721,66.197601,35.344307,0.683077,255.916718
2006-05-11,279.405365,276.255188,99.959808,30.800873,0.410140,326.371155
2006-05-12,286.683105,277.205383,46.635605,29.595097,0.990001,321.496735
2006-05-13,277.331421,277.331421,72.217728,31.810505,18.733503,243.450043
2006-05-14,275.014496,267.725494,60.827663,29.924519,0.617190,303.724152
2006-05-15,277.055298,271.009888,58.670647,29.374699,1.303187,277.517609
2006-05-16,279.257629,271.726746,87.859566,39.418907,3.813099,252.782486
2006-05-17,280.662018,275.269653,96.767311,39.969547,5.217502,237.961395
2006-05-18,282.393738,273.520477,97.921127,40.483742,1.427834,317.249512
2006-05-19,285.534302,274.178986,93.605827,40.577934,1.812223,294.404541
2006-05-20,285.927277,273.238647,96.444519,34.604641,0.728469,285.479736
2006-05-21,286.999542,272.799530,77.147850,34.007553,0.525246,305.510681
2006-05-22,286.798645,274.015472,84.692917,37.094337,1.278659,262.266144
2006-05-23,281.211914,272.521210,99.420555,24.285599,0.000000,337.721527
2006-05-24,284.660431,268.713776,56.657791,25.973696,0.000000,360.222504
2006-05-25,281.751251,273.328430,85.286430,26.963923,1.761354,291.783020
2006-05-26,283.840454,269.863373,66.651779,22.962488,0.292255,350.103607
2006-05-27,286.373077,271.037689,48.010479,21.577816,0.797616,348.870544
2006-05-28,280.775818,269.482208,43.339230,22.046070,6.289464,233.207825
2006-05-29,282.410156,272.908478,92.713425,24.577435,1.814573,288.506805
2006-05-30,282.215118,270.854095,71.183380,28.149576,8.972130,261.670258
2006-05-31,279.395660,272.616028,99.106735,36.073509,26.755671,241.738892
2006-06-01,282.042999,268.937500,51.750603,30.044792,2.215926,360.703461
2006-06-02,284.128632,270.207977,84.091988,30.381319,0.313938,328.669647
2006-06-03,284.185760,271.735748,96.812874,34.858479,1.507007,289.602478
2006-06-04,282.884796,271.874237,79.461533,32.345638,6.479925,304.078857
2006-06-05,284.354492,271.084106,77.818832,28.063839,4.210228,341.698059
2006-06-06,283.043060,273.097595,54.408813,26.667761,1.346619,327.248871
2006-06-07,286.510529,271.273956,59.017868,29.367369,3.915559,296.466583
2006-06-08,285.820953,272.121307,66.673378,23.830296,0.000000,352.739899
2006-06-09,292.043030,273.315094,54.583855,23.368586,2.366933,326.527924
2006-06-10,293.504944,277.578613,64.659119,23.765656,0.377379,324.559387
2006-06-11,293.645142,277.372406,41.401302,20.074320,8.700511,332.581970
2006-06-12,292.562958,276.527863,41.558086,21.024508,1.904306,331.814240
2006-06-13,288.020050,273.434937,51.074028,24.708141,9.604409,324.581024
2006-06-14,283.967896,273.312897,78.705696,29.340096,1.932686,290.078186
2006-06-15,285.808136,271.034210,76.864502,31.688097,0.000000,312.550537
2006-06-16,287.890045,271.936401,66.840279,26.360661,0.000000,339.972870
2006-06-17,292.301086,272.656616,59.606499,26.167126,0.000000,338.631927
2006-06-18,293.858032,277.082825,50.644562,25.311460,4.415780,324.664917
2006-06-19,291.083893,275.775665,55.464600,29.135363,12.363862,297.161407
2006-06-20,284.353729,279.610626,96.923866,42.033722,15.391167,230.174179
2006-06-21,292.578217,272.590759,67.063690,25.791695,7.367666,344.957397
2006-06-22,291.125610,276.159210,77.246971,28.324038,7.296345,336.349976
2006-06-23,291.996246,276.201508,74.457260,31.900061,5.577372,322.770325
2006-06-24,290.802094,279.605988,57.836800,35.479465,3.015740,310.141144
2006-06-25,291.915619,279.714294,75.386574,28.727293,0.580656,315.062469
2006-06-26,294.554413,277.213074,67.721855,24.888660,0.536352,340.204285
2006-06-27,295.685242,278.989380,76.319397,22.176447,0.000000,336.595825
2006-06-28,298.342377,279.957306,51.816048,20.235926,0.000000,337.112091
2006-06-29,296.568634,283.623749,47.937603,23.974770,0.000000,183.291046
2006-06-30,296.378906,277.475128,63.357159,25.153471,0.493657,330.435730
2006-07-01,297.956970,280.173676,54.524899,23.413626,0.000000,323.638062
2006-07-02,294.876862,282.878845,71.033409,33.797176,1.901561,266.639954
2006-07-03,294.093109,282.245361,72.069733,40.734718,0.000000,268.804504
2006-07-04,292.331604,283.406830,98.692375,48.518326,5.305233,264.632324
2006-07-05,291.761414,279.773895,98.894531,40.847008,1.989416,286.269592
2006-07-06,289.341217,277.040558,70.968941,27.622532,0.000000,332.617096
2006-07-07,292.361023,275.858276,53.381115,22.714027,0.000000,341.441803
2006-07-08,293.915527,277.354126,44.364296,23.667648,0.376691,313.246368
2006-07-09,290.279114,276.831482,64.252426,26.035259,1.365633,307.331573
2006-07-10,289.435364,273.195892,53.624424,22.893908,0.529650,327.953613
2006-07-11,294.741516,273.406921,51.028099,20.718100,0.000000,333.170319
2006-07-12,295.153931,281.008636,54.833256,22.355331,0.000000,313.366364
2006-07-13,295.995850,280.412506,50.765453,19.930609,0.453796,316.615143
2006-07-14,294.988647,279.660675,41.519096,20.945356,2.294534,325.059387
2006-07-15,290.627930,277.478851,88.327950,26.761244,5.361863,275.041595
2006-07-16,290.013428,273.955292,51.517014,22.968307,0.000000,334.142578
2006-07-17,295.111145,275.068634,41.433220,18.344984,0.000000,338.611450
2006-07-18,298.629150,279.491943,35.049412,17.856583,0.000000,334.996765
2006-07-19,298.231750,283.791229,32.369617,18.349844,0.463358,276.445740
2006-07-20,296.388367,282.682495,61.109287,23.867456,1.477956,305.894623
2006-07-21,297.036621,281.498474,65.239594,20.264997,1.637765,317.548431
2006-07-22,299.030029,283.816956,41.971985,18.183268,0.000000,322.307037
2006-07-23,299.436005,282.489197,43.640392,16.765987,0.534638,328.226349
2006-07-24,299.042999,282.309875,56.342308,17.774601,0.000000,323.536652
2006-07-25,298.995392,283.636414,59.333401,18.443150,0.000000,324.263733
2006-07-26,301.224060,285.036041,54.674572,16.956413,0.000000,320.359406
2006-07-27,300.910034,283.469299,28.776548,14.019053,0.000000,329.070496
2006-07-28,300.521454,284.202332,31.511475,14.759157,0.000000,283.296600
2006-07-29,299.219238,285.599060,40.379410,16.599318,0.000000,259.375031
2006-07-30,298.646088,283.246460,45.081593,18.654020,3.285238,280.815430
2006-07-31,297.027100,282.688354,43.409340,19.409512,1.371035,288.847076
2006-08-01,295.465393,282.585052,63.501572,21.227390,0.680866,240.308975
2006-08-02,294.614929,278.546906,75.082703,22.251781,0.490126,286.720093
2006-08-03,294.927429,278.063995,69.394539,22.096800,0.438358,269.090973
2006-08-04,295.405365,279.319672,65.445824,21.858438,0.714391,286.430359
2006-08-05,296.752350,279.886230,61.363209,19.420506,0.000000,309.151184
2006-08-06,297.673981,283.528778,39.761032,19.430998,2.060759,267.973267
2006-08-07,297.318604,280.413269,46.003502,16.298775,0.000000,312.480743
2006-08-08,299.423920,283.216156,28.508553,14.774961,0.000000,305.527649
2006-08-09,299.693542,283.618317,37.446781,15.112451,0.511218,291.522247
2006-08-10,298.164856,284.732574,31.807789,16.042955,3.864927,212.939682
2006-08-11,295.130890,285.423737,86.310684,23.589207,3.893582,251.446671
2006-08-12,294.468628,278.817291,83.569847,22.879463,0.000000,288.686340
2006-08-13,296.171661,280.356110,68.849007,22.407976,0.324818,278.661591
2006-08-14,295.655853,280.663605,66.769257,20.280876,0.497065,279.861084
2006-08-15,297.248627,280.999878,56.287262,19.525261,2.215585,246.097183
2006-08-16,294.840668,281.797699,61.915970,24.590282,3.274201,227.292496
2006-08-17,294.730438,281.370789,77.613976,25.784025,3.326640,233.004898
2006-08-18,295.701111,280.553772,75.188393,23.704357,0.456261,261.762970
2006-08-19,296.693787,280.398590,74.826935,20.908104,0.692960,251.467743
2006-08-20,298.133698,281.113220,49.922359,17.763004,0.000000,268.353973
2006-08-21,295.652985,281.853119,41.077496,18.073723,0.000000,216.165192
2006-08-22,293.538086,279.614929,50.785473,21.909782,0.000000,265.099915
2006-08-23,291.068726,276.874603,63.022171,23.991293,0.000000,241.016052
2006-08-24,291.597626,274.894257,72.400131,23.320503,0.802328,270.458801
2006-08-25,295.423767,276.975006,55.645737,17.352001,0.000000,276.282562
2006-08-26,296.527802,279.903198,46.904583,18.798447,0.000000,263.814392
2006-08-27,296.233063,280.482788,53.872486,19.774509,0.000000,236.678162
2006-08-28,295.881897,280.141998,49.849087,18.626678,0.000000,251.513596
2006-08-29,296.365021,279.922729,47.972214,16.443521,0.000000,251.814728
2006-08-30,294.525146,278.480988,46.598675,17.089071,0.000000,230.567902
2006-08-31,291.183380,276.951416,66.298073,21.883204,0.000000,240.582260
2006-09-01,291.353363,275.567993,47.936840,19.466431,0.806652,258.665161
2006-09-02,292.943085,278.116821,43.816444,20.520720,0.738962,219.158051
2006-09-03,294.088867,277.151489,59.949322,21.637138,0.823454,242.520950
2006-09-04,296.191742,278.518799,54.140072,14.608043,0.831927,235.359634
2006-09-05,295.708008,277.517395,40.672859,15.121995,0.000000,247.106079
2006-09-06,292.994080,278.934204,54.061989,15.579848,2.279979,198.860687
2006-09-07,295.709137,278.111633,63.634018,15.398188,0.000000,235.391876
2006-09-08,295.941223,281.385712,32.757214,15.142264,0.000000,236.748932
2006-09-09,295.713959,280.194458,53.618275,15.148920,0.000000,236.512802
2006-09-10,293.939423,281.009979,37.971203,14.787426,0.642037,215.897476
2006-09-11,289.120911,277.880737,59.058273,21.101885,4.210014,207.761276
2006-09-12,288.007019,270.276245,64.266273,21.112005,0.285497,218.770309
2006-09-13,288.190857,278.479797,47.526310,20.573053,7.225803,173.577896
2006-09-14,286.317810,272.354340,74.828583,29.006174,2.028907,211.783569
2006-09-15,289.225372,272.983185,67.388336,24.374496,0.831878,219.576935
2006-09-16,291.374969,273.087708,57.056824,17.058357,0.000000,224.595245
2006-09-17,293.409607,275.822052,33.142815,14.620555,0.000000,223.357468
2006-09-18,290.736664,276.020325,45.023548,15.149931,0.344295,201.840240
2006-09-19,290.983215,272.021851,52.472450,16.276640,0.000000,221.199371
2006-09-20,292.778229,273.057526,37.772305,15.264441,0.000000,216.681900
2006-09-21,294.218536,273.539062,40.679359,15.570264,0.480208,211.416702
2006-09-22,292.767181,277.848175,45.042049,18.447775,1.229096,179.383041
2006-09-23,293.661285,275.900574,63.367371,18.349003,0.841378,198.139771
2006-09-24,294.256927,275.600342,45.516708,16.761644,0.000000,207.175308
2006-09-25,295.032349,277.379639,40.707150,15.173565,0.000000,204.713959
2006-09-26,294.896851,276.536530,43.804604,15.720300,0.876409,187.793182
2006-09-27,295.192719,276.589905,45.042435,15.251010,0.000000,189.265488
2006-09-28,295.295593,279.368042,37.946537,15.209883,0.000000,167.999435
2006-09-29,293.772675,279.859802,49.504574,19.982685,4.170599,182.844040
2006-09-30,287.553711,275.847748,59.093388,27.071930,10.484818,122.807655
2006-10-01,282.076294,272.202271,99.610092,33.821648,1.017115,174.488983
2006-10-02,285.992828,268.929413,81.272743,23.840527,0.000000,192.759598
2006-10-03,288.540344,270.859833,56.925339,20.970528,0.000000,193.724457
2006-10-04,289.988617,273.461853,53.570229,15.987160,0.548862,195.964462
2006-10-05,291.173248,277.027710,36.266193,15.671733,0.000000,148.128738
2006-10-06,288.142426,276.141815,58.176327,18.207596,0.000000,168.813934
2006-10-07,290.395752,273.536835,72.561890,17.183811,0.000000,180.972473
2006-10-08,288.093292,279.823120,47.616817,18.054302,2.378255,122.163933
2006-10-09,284.806610,273.810791,99.657845,31.312435,0.453638,175.065262
2006-10-10,289.684784,271.775909,62.559929,18.808336,0.000000,177.838303
2006-10-11,291.830231,272.586945,50.624226,16.346731,0.000000,175.776047
2006-10-12,292.740753,274.244690,40.456203,15.358254,0.000000,175.540527
2006-10-13,289.523315,275.530640,28.580753,10.705236,3.188081,141.177200
2006-10-14,282.399048,271.350708,83.280678,29.282215,0.759596,153.687469
2006-10-15,284.837524,268.634888,70.622025,17.402018,0.691700,161.797409
2006-10-16,285.258514,272.323029,41.187626,15.881138,0.000000,159.881058
2006-10-17,281.220917,270.035522,79.677643,19.334936,0.000000,149.987534
2006-10-18,283.399506,267.463501,61.663940,19.379871,0.000000,150.708527
2006-10-19,284.428162,270.038605,52.839958,18.187721,0.415570,141.196243
2006-10-20,280.921661,269.998718,59.194714,28.394173,0.000000,122.923653
2006-10-21,280.932953,266.500946,99.531639,25.409533,0.529222,148.875992
2006-10-22,283.728302,267.722504,59.406067,16.465086,0.000000,142.488770
2006-10-23,285.280426,269.876221,48.417427,21.242792,0.000000,139.164642
2006-10-24,286.834381,270.554108,57.698189,18.630068,0.000000,138.471237
2006-10-25,287.248169,270.738586,54.780510,15.107079,0.725757,139.552200
2006-10-26,286.850739,269.203583,49.205647,14.705435,0.000000,137.953186
2006-10-27,285.707184,270.225006,46.955402,11.935731,0.000000,137.717743
2006-10-28,283.451477,271.226532,53.744167,20.002092,1.114539,128.784775
2006-10-29,283.213867,267.509613,81.610931,29.973394,0.403148,126.397743
2006-10-30,285.861328,269.809296,62.769379,20.738268,2.014929,123.512146
2006-10-31,279.888702,270.434631,50.617657,27.898201,1.962481,85.170853
2006-11-01,280.863007,275.298492,61.463753,37.593353,2.169949,88.558647
2006-11-02,280.507446,272.102020,66.813911,33.332832,2.351632,88.454323
2006-11-03,276.660889,272.167297,99.761749,44.424828,5.994348,80.264397
2006-11-04,276.779053,265.781921,76.796303,32.293320,1.598614,119.580750
2006-11-05,278.344269,266.878937,73.067299,37.865891,1.655142,108.608841
2006-11-06,274.098145,265.210632,97.305840,34.131683,6.744910,93.105164
2006-11-07,269.771576,256.203735,64.616730,29.326569,1.783114,113.332092
2006-11-08,272.662384,265.032104,71.080040,42.952526,2.238329,108.574509
2006-11-09,271.530640,268.300140,75.857315,49.172012,0.402520,91.101730
2006-11-10,270.031403,261.594086,97.497444,45.995441,3.064960,95.587410
2006-11-11,267.453003,264.789093,83.641113,39.932953,6.740443,87.225746
2006-11-12,268.931427,262.544067,81.149521,44.475502,6.445351,51.292656
2006-11-13,264.836029,255.908035,75.287949,50.429279,4.994802,78.586967
2006-11-14,269.143463,266.223145,79.905724,60.772228,16.816538,46.729218
2006-11-15,272.473358,263.825867,92.753365,75.764046,40.433609,52.395039
2006-11-16,272.545837,265.113495,98.493889,77.468224,48.987221,60.102222
2006-11-17,271.393707,261.381775,99.790230,50.478523,5.102379,100.099426
2006-11-18,273.312958,261.146667,88.058289,66.775887,5.949810,81.043716
2006-11-19,272.019501,268.670624,89.502289,71.647392,16.196043,61.039845
2006-11-20,272.122894,264.350586,95.248466,61.247238,10.333529,75.588860
2006-11-21,271.648468,261.649567,87.172195,58.309956,1.508914,90.763184
2006-11-22,274.297607,264.176300,87.044563,60.782505,3.282200,97.269234
2006-11-23,271.603485,261.844727,99.965775,69.874405,0.317664,83.531929
2006-11-24,272.552155,262.840302,96.354828,66.873512,0.279614,82.387489
2006-11-25,272.415192,265.697205,97.550385,72.305450,7.753110,70.170280
2006-11-26,271.866211,262.777679,99.907814,64.620087,16.161999,89.367889
2006-11-27,270.471039,260.151733,90.293343,57.485798,10.426397,82.495720
2006-11-28,269.786896,265.849915,99.229523,50.702950,1.896260,75.269058
2006-11-29,267.144440,258.657104,81.090782,57.263382,6.711402,55.925800
2006-11-30,267.740082,264.866577,86.556526,58.442936,1.013760,86.093658
