#Variables:
#tasmax_CNRM-CM5_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmin_CNRM-CM5_rcp85(K):Daily Minimum Near-Surface Air Temperature
#rhsmax_CNRM-CM5_rcp85(%):Surface Daily Maximum Relative Humidity
#rhsmin_CNRM-CM5_rcp85(%):Surface Daily Minimum Relative Humidity
#pr_CNRM-CM5_rcp85(mm):Precipitation
#rsds_CNRM-CM5_rcp85(Wm-2):Surface Downwelling Shortwave Radiation
"#Data Extracted for Average over Grid Cell w/ center: 44.6878 Latitude, -110.9391 Longitude (closest value to Latitude:44.66694, Longitude:-110.949274994) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_rhsmax_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_rhsmin_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_rsds_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
""
yyyy-mm-dd,tasmax_CNRM-CM5_rcp85(K),tasmin_CNRM-CM5_rcp85(K),rhsmax_CNRM-CM5_rcp85(%),rhsmin_CNRM-CM5_rcp85(%),pr_CNRM-CM5_rcp85(mm),rsds_CNRM-CM5_rcp85(Wm-2)
2006-02-07,276.605072,260.083893,100.000000,65.241165,7.827984,90.779305
2006-02-08,278.013519,265.678558,100.000000,69.880737,24.690243,80.959099
2006-02-09,277.326904,268.466797,95.278061,50.629669,10.668176,105.738815
2006-02-10,276.428040,263.394501,100.000000,53.211464,2.252622,105.820084
2006-02-11,276.622589,261.479858,100.000000,55.084999,0.746358,121.458229
2006-02-12,277.995605,262.569489,100.000000,47.217648,5.814128,86.810181
2006-02-13,276.144592,256.294281,100.000000,51.258320,13.834558,62.002560
2006-02-14,274.930023,265.716370,87.865524,48.078156,8.635862,95.521423
2006-02-15,273.165558,259.088898,99.959641,45.810875,0.000000,128.083878
2006-02-16,272.283386,254.969299,99.987389,43.649174,1.382533,144.559113
2006-02-17,275.968231,257.966003,91.119293,45.979439,1.489581,117.081718
2006-02-18,276.103363,263.439972,99.715401,50.627403,0.614627,141.467529
2006-02-19,275.533264,259.762573,99.762848,46.791985,0.000000,141.424988
2006-02-20,274.183167,261.159058,99.608749,41.179787,0.000000,145.968857
2006-02-21,276.521088,259.029968,79.934662,36.230778,0.000000,145.763489
2006-02-22,277.125336,259.460938,81.707062,38.455173,0.000000,154.979614
2006-02-23,277.114990,259.308380,80.522308,35.651104,0.000000,156.805405
2006-02-24,276.730743,258.836609,80.082291,35.679180,0.000000,156.851318
2006-02-25,278.028320,261.563477,86.560234,40.822258,2.340594,141.355637
2006-02-26,277.948914,261.503540,87.652313,31.382040,0.000000,165.069733
2006-02-27,277.504272,259.702942,80.557602,26.505674,0.987120,167.043732
2006-02-28,274.915253,262.523499,99.768005,34.194801,0.000000,159.866745
2006-03-01,277.872986,261.803772,81.846230,43.613213,0.581111,109.335922
2006-03-02,280.099457,269.181305,99.430443,52.243156,0.388848,168.787857
2006-03-03,279.344971,268.464050,79.639580,48.813686,1.834924,130.240829
2006-03-04,279.017303,265.470612,99.505013,50.031902,0.732580,166.746552
2006-03-05,279.001770,267.351807,75.165436,42.403805,2.544933,134.317764
2006-03-06,277.530212,262.923889,99.435341,40.159023,2.411796,157.548859
2006-03-07,278.036499,264.758881,94.420410,48.156219,2.660701,151.056091
2006-03-08,279.409546,270.093872,99.589302,54.586815,10.864418,129.739319
2006-03-09,282.836609,268.792450,99.374718,55.242752,1.493454,153.007690
2006-03-10,283.950562,269.002808,99.158600,48.373615,0.544537,189.789017
2006-03-11,283.557892,271.310547,77.246124,44.509071,4.748170,152.244385
2006-03-12,283.337982,268.557343,80.299377,41.771797,1.538573,175.655365
2006-03-13,280.096893,273.876373,99.448189,30.710588,2.164103,164.986038
2006-03-14,277.988281,260.884735,83.815254,29.140116,0.000000,201.570435
2006-03-15,282.741089,264.770233,72.414085,35.423565,0.000000,197.134857
2006-03-16,283.180939,267.548615,86.910805,44.803989,0.768235,181.488083
2006-03-17,277.146851,264.897369,99.742859,50.875103,14.213182,151.605545
2006-03-18,275.385590,263.451660,98.824944,29.826847,0.557041,194.273636
2006-03-19,277.035767,264.092682,88.996216,36.305504,5.249152,134.850037
2006-03-20,275.762207,266.175140,99.569038,34.345078,1.630965,180.162247
2006-03-21,276.918915,261.755096,75.936806,38.126682,0.778885,187.880829
2006-03-22,277.075287,269.650970,99.516968,38.806614,7.610116,175.727859
2006-03-23,277.513489,262.124786,91.766136,38.362892,0.648585,204.925186
2006-03-24,276.099792,262.065216,99.648170,39.475975,0.000000,221.927917
2006-03-25,277.103943,260.921265,99.581055,27.157467,0.000000,223.271790
2006-03-26,279.096741,260.997223,74.576454,29.982277,0.000000,231.580719
2006-03-27,280.711639,265.827911,63.464073,34.866978,0.711247,169.923523
2006-03-28,283.106720,265.014648,93.459869,36.246284,0.000000,235.993439
2006-03-29,283.989105,268.576172,75.157906,40.326309,1.330539,202.029144
2006-03-30,283.497223,270.837006,76.957619,44.010864,2.285853,190.418686
2006-03-31,288.755646,272.794220,77.734116,32.349018,2.392245,230.387497
2006-04-01,280.670410,268.944153,99.598022,37.849838,13.961901,142.404358
2006-04-02,278.889893,266.566925,98.118805,34.673672,0.643573,253.732864
2006-04-03,280.772400,264.196472,93.223923,30.775995,0.612796,250.559128
2006-04-04,280.171051,267.096100,78.416122,35.462933,2.207270,208.871994
2006-04-05,277.550262,265.048187,99.912949,25.963367,0.000000,237.594086
2006-04-06,276.567200,262.366486,81.252998,19.937613,0.000000,250.554382
2006-04-07,279.314758,260.250549,71.174400,20.125446,0.000000,269.237274
2006-04-08,280.439850,262.353607,68.552193,17.624128,0.000000,262.492371
2006-04-09,280.438293,264.045013,60.949215,21.551771,0.000000,261.629761
2006-04-10,283.342865,265.051544,63.509209,26.547600,0.000000,267.476837
2006-04-11,280.701691,270.468811,66.509346,33.901485,2.271745,236.354614
2006-04-12,279.679626,266.318085,69.998146,26.110481,2.227987,241.345764
2006-04-13,278.673828,264.858612,78.515182,25.898228,0.495334,232.359436
2006-04-14,281.460297,263.632843,74.487160,28.004261,0.616561,244.601196
2006-04-15,281.894226,270.503662,99.875969,39.002522,7.293413,184.262009
2006-04-16,278.921448,269.318726,100.000000,36.321156,10.802756,215.676178
2006-04-17,282.386902,269.587006,95.897346,37.155556,0.367770,236.321426
2006-04-18,282.328552,273.149109,92.525406,37.787739,1.353754,197.937805
2006-04-19,280.715393,272.788422,96.549507,39.589161,1.629531,202.188095
2006-04-20,281.997589,269.627930,100.000000,33.807686,0.346123,244.394196
2006-04-21,285.628448,268.047516,80.801521,34.183189,0.981479,237.885864
2006-04-22,282.834351,277.898926,100.000000,34.215134,1.053019,220.517899
2006-04-23,281.192902,273.614960,99.694290,36.275486,10.494254,192.448044
2006-04-24,276.893219,266.857849,82.054268,26.067482,2.860928,260.191559
2006-04-25,282.486847,264.803894,68.789162,23.280891,0.000000,297.467529
2006-04-26,288.921967,268.383545,63.970341,23.666553,0.000000,297.606506
2006-04-27,291.952911,273.889648,48.059319,26.519817,0.324608,261.043335
2006-04-28,288.961639,275.932098,64.248741,33.307178,3.557294,210.612671
2006-04-29,284.207886,271.153351,99.967262,38.381886,4.016864,148.231537
2006-04-30,282.381317,273.624084,95.904617,34.304329,3.616275,263.615326
2006-05-01,280.613098,266.494171,81.637291,26.040785,0.496507,276.820557
2006-05-02,282.385406,267.313538,69.079361,26.587088,1.117158,271.946411
2006-05-03,284.801422,267.770599,60.731918,21.904348,0.452871,307.611115
2006-05-04,287.211609,268.025635,57.718811,21.352615,0.671314,294.235565
2006-05-05,286.039001,269.475250,59.028511,26.851351,0.000000,268.842804
2006-05-06,283.468048,271.796112,74.228470,33.146339,0.982421,224.325989
2006-05-07,281.010284,272.581696,100.000000,36.250763,1.735914,256.001434
2006-05-08,283.962463,268.407806,87.466255,36.102058,1.854425,278.181946
2006-05-09,285.697113,271.796326,97.609688,32.660297,1.793478,252.536148
2006-05-10,288.328644,271.039703,81.118446,32.889675,2.275752,268.768799
2006-05-11,287.644745,273.683167,76.060814,29.641674,1.187175,268.818329
2006-05-12,288.000977,274.565674,75.962563,31.669991,6.490399,235.558578
2006-05-13,286.638794,275.080933,99.987114,38.491611,4.375314,193.915558
2006-05-14,284.798950,275.921600,100.000000,34.248787,0.755494,224.346680
2006-05-15,286.963928,272.650452,88.108940,26.064404,5.711542,263.790314
2006-05-16,282.283051,270.670013,99.704201,22.633156,0.000000,310.385223
2006-05-17,286.485626,268.522430,64.916710,26.856752,0.817779,299.189270
2006-05-18,288.763153,273.403412,99.722176,33.327374,5.832411,257.221954
2006-05-19,280.793030,269.408386,78.453636,20.944456,0.000000,281.591797
2006-05-20,282.229553,266.416046,66.981689,22.023621,0.655412,312.934570
2006-05-21,286.647888,271.392761,77.811600,23.724390,0.000000,313.058502
2006-05-22,288.178680,275.551849,48.139233,26.000969,0.000000,248.592560
2006-05-23,286.257538,270.694031,75.681526,22.605652,0.000000,329.224640
2006-05-24,292.906189,270.904144,56.441605,21.093111,0.000000,335.422058
2006-05-25,296.872864,275.791687,73.676926,26.678293,0.000000,307.788818
2006-05-26,294.946472,279.031433,92.940727,31.200512,6.616966,217.314026
2006-05-27,295.910889,278.555817,99.679764,37.055248,11.754913,216.442749
2006-05-28,295.327637,277.709717,100.000000,36.139996,4.025766,228.416840
2006-05-29,291.474457,280.474792,100.000000,22.977997,0.688308,234.481171
2006-05-30,286.687012,269.302246,60.323681,17.239094,0.000000,335.817535
2006-05-31,293.616272,269.675323,47.181900,18.500645,0.000000,340.479767
2006-06-01,297.685211,275.301239,52.336472,18.863291,0.000000,323.661896
2006-06-02,296.661499,279.346527,59.439846,17.502573,0.512879,321.894592
2006-06-03,294.642670,275.392609,59.308178,18.717590,4.388982,314.388184
2006-06-04,287.703705,274.224915,100.000000,23.505703,0.945518,270.305634
2006-06-05,287.941986,269.557343,63.451611,24.141365,2.605394,333.671173
2006-06-06,293.778198,277.145599,64.627396,24.309034,1.845038,316.075562
2006-06-07,291.122437,275.729889,59.208031,22.068205,3.344627,328.372192
2006-06-08,287.750793,270.663727,85.076599,23.499996,7.811104,280.334381
2006-06-09,286.741425,272.700806,99.779831,27.035278,6.353223,272.802551
2006-06-10,289.119659,272.330017,72.598724,26.997984,8.762504,296.706299
2006-06-11,284.496704,273.583771,100.000000,35.063396,1.690986,236.967712
2006-06-12,284.582550,271.912994,95.753838,27.050240,0.000000,315.285858
2006-06-13,285.893585,273.478119,76.240929,28.479177,0.581882,234.893448
2006-06-14,290.832184,273.383972,100.000000,27.186483,0.000000,323.531616
2006-06-15,287.360504,274.235382,79.252144,30.857300,0.725250,236.794632
2006-06-16,281.459595,270.230286,71.474213,33.616013,2.358659,317.298920
2006-06-17,285.554810,270.381042,100.000000,30.418125,0.692044,292.066010
2006-06-18,291.362396,275.359680,80.134628,30.914637,0.000000,271.711334
2006-06-19,287.685150,274.989227,87.696472,37.098057,3.397048,275.130096
2006-06-20,288.762085,272.317749,85.980873,28.791281,0.000000,332.204041
2006-06-21,293.720032,272.443268,77.163910,26.568163,0.000000,313.347626
2006-06-22,295.143921,281.069275,87.869171,29.894888,0.000000,303.427338
2006-06-23,296.992554,277.801208,100.000000,27.897432,2.789551,309.984039
2006-06-24,294.832672,275.124115,90.002365,33.612511,4.647900,265.187927
2006-06-25,292.149719,277.810760,100.000000,40.706364,4.523634,244.391052
2006-06-26,299.440491,275.453613,88.321487,20.471756,0.411023,332.127625
2006-06-27,302.503143,280.811829,54.670624,14.838205,1.610456,330.994354
2006-06-28,300.954041,281.525635,49.107639,13.403719,0.000000,333.728729
2006-06-29,300.616425,278.429901,59.374020,14.817429,0.000000,331.826691
2006-06-30,300.381348,281.138611,80.124283,20.428795,3.972315,312.746918
2006-07-01,300.935791,281.739777,76.154861,17.334232,0.000000,325.247498
2006-07-02,301.153961,279.741425,52.398640,12.658251,0.000000,325.594421
2006-07-03,299.046143,278.697937,44.057236,16.283211,0.314582,332.620331
2006-07-04,299.485870,277.921478,51.010010,17.531839,0.000000,329.251617
2006-07-05,299.078369,276.823822,75.894424,17.007137,0.000000,319.592285
2006-07-06,299.063721,278.952881,45.201527,14.969689,0.000000,323.843903
2006-07-07,297.447845,279.350159,33.097332,16.795856,2.947423,308.563110
2006-07-08,289.305115,278.449036,69.035820,23.818094,1.041884,268.955994
2006-07-09,287.628326,272.816528,69.023445,22.731768,0.976860,308.099213
2006-07-10,287.602814,272.011475,76.726135,25.156565,0.000000,278.181458
2006-07-11,288.477936,271.089996,80.724243,25.251429,0.000000,305.182831
2006-07-12,295.583710,271.408936,79.769554,19.993990,0.000000,323.383820
2006-07-13,300.312347,275.759613,65.725983,17.529230,0.000000,315.714691
2006-07-14,301.051392,278.201996,62.735840,15.670959,0.000000,319.066711
2006-07-15,298.665344,279.740234,73.840515,16.658331,0.000000,300.454315
2006-07-16,298.297699,279.438599,85.312950,21.790609,0.313450,291.766693
2006-07-17,300.389771,280.176178,85.961281,18.214382,0.000000,314.410461
2006-07-18,302.298218,282.363373,69.276978,17.933023,0.000000,286.303864
2006-07-19,303.994568,283.619843,61.447166,12.133861,0.000000,321.341644
2006-07-20,303.968414,282.174591,45.224167,10.667162,0.000000,332.263733
2006-07-21,303.322296,280.767578,43.254936,10.645384,0.000000,329.693024
2006-07-22,303.916840,281.885498,52.421780,12.621717,0.000000,323.008789
2006-07-23,305.228790,281.469452,52.351711,11.538239,0.000000,330.099701
2006-07-24,305.261597,283.483521,46.394337,12.222927,0.000000,285.742035
2006-07-25,304.938477,284.438446,43.023979,11.724111,0.000000,328.376404
2006-07-26,303.273132,281.813202,56.186844,11.553025,0.782342,314.309418
2006-07-27,300.280273,280.545471,60.211742,15.152495,0.312851,295.537079
2006-07-28,299.833344,278.912994,78.853073,16.165018,0.000000,298.658844
2006-07-29,302.245483,279.764923,63.141224,14.096169,0.000000,317.859528
2006-07-30,303.125153,280.558380,53.799747,13.781037,0.000000,291.405334
2006-07-31,302.576569,281.799194,49.595322,11.404399,0.000000,318.374756
2006-08-01,303.657349,284.613312,47.437176,12.095763,0.000000,247.810242
2006-08-02,302.440308,282.468842,56.523865,13.644971,0.361317,285.267517
2006-08-03,299.962555,280.168304,84.668617,15.478279,2.020146,267.804016
2006-08-04,295.163910,276.727905,98.953484,19.674608,0.739769,278.196381
2006-08-05,298.935455,275.649689,53.828072,15.474854,0.000000,293.348389
2006-08-06,296.140717,275.611694,79.073822,17.790220,0.000000,288.768219
2006-08-07,296.263733,273.475983,84.437981,16.055481,0.000000,305.656738
2006-08-08,297.727448,274.883667,94.411964,15.561428,0.329656,288.998047
2006-08-09,298.741516,278.549866,97.918434,16.195814,0.375742,266.193359
2006-08-10,300.127045,279.393768,77.531921,14.468757,0.000000,295.113220
2006-08-11,298.249664,278.259003,76.518097,17.003984,2.334211,265.895782
2006-08-12,295.001648,272.745270,86.948692,15.053683,0.000000,296.562500
2006-08-13,296.950134,272.411224,64.478798,15.076047,0.000000,297.218903
2006-08-14,300.599426,276.844421,58.288250,13.686377,0.000000,277.055328
2006-08-15,300.932404,280.565704,56.047729,12.781792,0.481875,283.404053
2006-08-16,298.924500,279.480957,60.163059,13.917308,0.000000,262.877533
2006-08-17,301.052216,278.177612,58.199253,11.863253,0.000000,278.117279
2006-08-18,299.023346,278.537445,63.234547,12.427711,0.461349,234.669037
2006-08-19,289.519806,275.248413,99.347572,22.623745,0.783095,248.339035
2006-08-20,293.769379,271.126007,57.501202,17.282429,0.000000,280.827667
2006-08-21,292.814117,272.071014,80.057442,15.840189,0.000000,277.388000
2006-08-22,296.122467,271.383789,63.963493,14.458014,1.462510,272.388794
2006-08-23,297.773254,274.251160,48.610554,13.720304,0.472349,266.646088
2006-08-24,294.461060,277.232391,97.675957,17.132322,4.107180,229.031601
2006-08-25,289.712555,274.866211,99.200348,26.551323,0.770867,220.945541
2006-08-26,289.807953,275.080658,99.587341,29.956982,1.382342,195.563141
2006-08-27,290.562958,279.021210,99.307701,32.922020,1.760702,182.700119
2006-08-28,293.878540,275.760376,97.885857,22.501413,4.081695,235.631516
2006-08-29,296.128693,274.996796,99.185966,23.122314,0.308475,230.652756
2006-08-30,298.881073,278.150604,78.658234,10.293734,0.000000,258.269012
2006-08-31,296.431702,276.135773,44.649986,11.853852,0.000000,241.108200
2006-09-01,294.520416,273.229218,96.560997,22.885397,0.000000,232.600281
2006-09-02,298.539978,275.778107,70.764526,16.696844,0.000000,244.712280
2006-09-03,296.767029,278.665558,62.431904,17.408318,8.074453,191.790329
2006-09-04,293.763123,276.680359,99.401176,31.700371,14.509598,175.930664
2006-09-05,291.569580,274.747253,98.456154,29.660311,0.000000,230.227051
2006-09-06,291.644379,276.015381,75.687538,31.520399,0.000000,188.800949
2006-09-07,289.729675,279.451263,99.775139,35.156456,2.446997,144.847336
2006-09-08,286.315186,274.676178,99.358032,36.173882,3.023219,202.856705
2006-09-09,285.165009,269.362549,99.670052,31.689186,1.000847,198.470642
2006-09-10,288.289703,269.016235,99.805611,30.669386,0.000000,233.648468
2006-09-11,291.577179,270.296143,99.475105,25.594582,0.000000,228.426193
2006-09-12,292.840363,272.707520,72.905762,20.616657,0.000000,229.838669
2006-09-13,294.665253,273.859100,54.909710,17.585613,0.358895,213.849167
2006-09-14,290.221924,272.940308,94.723793,26.845448,4.615900,149.207901
2006-09-15,286.165558,267.266144,99.349808,21.433996,0.000000,225.687088
2006-09-16,291.020020,267.852448,64.537483,17.411278,0.000000,227.669083
2006-09-17,293.755157,270.769714,43.380974,18.088989,0.000000,209.856918
2006-09-18,291.391296,270.679016,86.957932,19.076180,0.966418,208.808029
2006-09-19,289.151794,273.737396,56.493999,19.714500,2.369004,176.534195
2006-09-20,283.061951,267.967743,92.460709,24.472065,0.313215,211.018188
2006-09-21,288.322601,268.630157,58.193546,23.267673,0.848905,169.173615
2006-09-22,281.860657,268.866211,86.270966,28.939779,4.884279,171.270386
2006-09-23,281.616211,265.540863,84.286423,30.521767,0.733947,173.320282
2006-09-24,282.252136,268.108582,100.000000,42.375721,11.802728,103.643280
2006-09-25,277.694946,266.999908,99.702377,47.051350,2.663021,182.441422
2006-09-26,281.756897,262.073486,99.528992,36.334309,0.000000,206.034775
2006-09-27,285.647339,264.379272,99.171219,34.425877,0.478720,208.696198
2006-09-28,289.551147,267.531952,87.060387,28.438507,0.000000,204.552185
2006-09-29,287.476685,269.180328,92.290413,27.199961,1.429218,179.948929
2006-09-30,286.669708,270.359650,99.670105,37.165947,0.000000,181.599060
2006-10-01,287.886230,271.762421,99.788521,37.935112,0.000000,178.841736
2006-10-02,284.668365,273.382111,99.874847,28.634377,0.324011,155.272964
2006-10-03,283.570099,262.815277,85.408951,15.253404,0.532220,199.343323
2006-10-04,284.397339,265.048798,57.969536,15.068130,1.225791,192.173843
2006-10-05,285.366913,266.640656,74.141479,20.157772,0.000000,165.382156
2006-10-06,285.360260,273.314789,79.493210,35.659782,0.000000,148.786224
2006-10-07,284.552307,268.415344,95.318169,24.309750,0.000000,180.181213
2006-10-08,286.455536,267.667969,71.878212,24.214304,0.000000,184.260208
2006-10-09,289.095001,269.454498,78.148544,25.641376,0.583812,172.133270
2006-10-10,287.921967,270.166992,87.376289,31.120531,2.333153,144.581985
2006-10-11,283.752533,271.586884,99.883553,36.118382,4.802855,132.864960
2006-10-12,285.732117,271.768951,73.313019,36.135841,0.864485,148.869965
2006-10-13,288.126648,271.294342,82.928230,29.688051,0.354709,147.618057
2006-10-14,284.581940,273.557343,63.774387,34.556187,7.022022,99.580528
2006-10-15,281.552979,268.054199,99.944740,36.338398,4.101025,162.008957
2006-10-16,279.919830,268.581909,83.022987,40.519367,0.703342,112.086914
2006-10-17,278.868286,268.794281,100.000000,31.833900,1.496217,145.719223
2006-10-18,280.055054,270.704254,57.106731,37.681992,0.000000,137.825760
2006-10-19,283.506409,266.656372,99.951576,37.141556,0.000000,135.165176
2006-10-20,280.276184,270.210144,87.017761,45.034046,0.000000,122.126869
2006-10-21,278.558441,266.739502,100.000000,36.960011,0.293652,134.999817
2006-10-22,279.738007,271.264984,99.874847,43.326031,0.302950,117.970871
2006-10-23,283.257507,272.201660,100.000000,42.109886,2.852304,130.534729
2006-10-24,279.809845,270.778931,94.598892,46.039146,1.107153,95.477226
2006-10-25,278.078796,268.079712,100.000000,62.402332,5.437369,67.430580
2006-10-26,276.354645,268.394531,99.811905,45.556664,4.700916,130.824524
2006-10-27,276.483612,269.215576,82.883247,52.996162,0.000000,74.956200
2006-10-28,281.420105,271.030334,79.886322,39.419689,0.375197,116.733826
2006-10-29,279.676880,269.309631,100.000000,42.613918,6.000603,53.987610
2006-10-30,269.710449,262.027802,80.479019,39.478111,8.396135,113.744652
2006-10-31,267.885132,255.230759,89.839378,48.937290,2.096469,72.868027
2006-11-01,268.119476,262.030762,97.738564,56.826447,3.619785,93.030602
2006-11-02,275.776459,262.256927,99.963287,50.277584,18.627422,87.591522
2006-11-03,268.693237,258.135559,99.879387,51.649563,4.159324,92.991516
2006-11-04,268.060669,255.910049,100.000000,56.679684,4.176288,81.137428
2006-11-05,267.833099,261.925140,99.723366,45.191490,4.033833,86.522003
2006-11-06,267.923950,251.349503,99.740685,53.844803,0.484802,123.327591
2006-11-07,270.525543,258.421692,93.413162,60.049191,1.066297,77.086914
2006-11-08,271.439331,263.133850,100.000000,70.679420,8.929506,54.543056
2006-11-09,271.035553,259.659851,100.000000,55.722523,1.178157,93.143883
2006-11-10,270.369812,256.631989,99.792664,53.934685,0.000000,112.612389
2006-11-11,274.452972,259.581360,84.766266,52.162315,0.734118,106.195801
2006-11-12,275.025787,270.444244,100.000000,60.218418,2.235153,80.473091
2006-11-13,274.714874,266.290588,100.000000,67.737007,7.188164,62.544491
2006-11-14,275.004364,264.857727,100.000000,60.964859,5.807008,67.306648
2006-11-15,267.221832,254.197632,100.000000,50.037758,2.817632,103.993935
2006-11-16,269.394653,254.837402,88.720482,59.513317,2.692779,83.452370
2006-11-17,268.615509,259.029388,100.000000,64.284630,9.823812,82.170059
2006-11-18,270.246979,262.681091,100.000000,52.713661,21.928185,78.984940
2006-11-19,267.198730,258.290039,94.890968,52.339958,3.847654,75.942360
2006-11-20,266.384705,252.900772,98.072746,60.242237,2.312335,77.594513
2006-11-21,264.966827,256.090546,98.581276,53.705658,0.000000,96.277069
2006-11-22,266.771271,250.154694,94.440193,58.728691,0.538764,74.156837
2006-11-23,268.377045,257.224060,92.303116,68.976570,0.000000,65.778130
2006-11-24,266.740906,257.012054,100.000000,77.023903,5.005810,56.386642
2006-11-25,274.169098,263.874664,100.000000,74.790215,3.222499,54.432507
2006-11-26,273.197327,268.090546,100.000000,73.243950,3.122703,69.337769
2006-11-27,272.050873,259.228363,100.000000,53.669498,0.000000,88.526344
2006-11-28,272.336151,256.363220,84.252594,40.306957,0.000000,90.927505
2006-11-29,271.983063,256.537262,72.574867,36.794357,0.000000,91.684067
2006-11-30,270.577850,255.683289,71.172623,40.681602,0.000000,86.733727
