#Variables:
#tasmax_CNRM-CM5_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmin_CNRM-CM5_rcp45(K):Daily Minimum Near-Surface Air Temperature
#rhsmax_CNRM-CM5_rcp45(%):Surface Daily Maximum Relative Humidity
#rhsmin_CNRM-CM5_rcp45(%):Surface Daily Minimum Relative Humidity
#pr_CNRM-CM5_rcp45(mm):Precipitation
#rsds_CNRM-CM5_rcp45(Wm-2):Surface Downwelling Shortwave Radiation
"#Data Extracted for Average over Grid Cell w/ center: 44.6878 Latitude, -110.9391 Longitude (closest value to Latitude:44.66694, Longitude:-110.949274994) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_rhsmax_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_rhsmin_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#agg_macav2metdata_rsds_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
""
yyyy-mm-dd,tasmax_CNRM-CM5_rcp45(K),tasmin_CNRM-CM5_rcp45(K),rhsmax_CNRM-CM5_rcp45(%),rhsmin_CNRM-CM5_rcp45(%),pr_CNRM-CM5_rcp45(mm),rsds_CNRM-CM5_rcp45(Wm-2)
2006-03-11,274.911285,264.705200,80.327766,49.048138,2.202586,139.617935
2006-03-12,273.681000,259.290955,98.428917,40.250092,0.812917,170.626968
2006-03-13,275.967468,258.322906,98.428879,39.323307,1.326858,194.410294
2006-03-14,276.249878,258.476379,99.538841,38.792274,0.000000,189.282166
2006-03-15,274.044037,261.675568,99.565285,40.128220,1.131147,188.107941
2006-03-16,277.352692,256.785400,89.126122,33.069061,0.000000,198.286087
2006-03-17,277.205200,264.796967,79.348572,45.534492,0.915555,147.578430
2006-03-18,277.771698,273.919312,99.787224,50.455414,6.651218,134.100082
2006-03-19,280.076263,272.732727,62.236069,44.556480,7.139518,173.414841
2006-03-20,284.137421,271.938293,74.654015,35.985435,0.000000,204.929459
2006-03-21,287.397217,269.023071,59.551731,36.885639,0.000000,211.667496
2006-03-22,287.488770,271.811920,69.205032,41.891193,0.000000,192.167297
2006-03-23,283.068970,267.966492,96.313614,45.566818,12.692688,168.594055
2006-03-24,277.725220,264.920013,89.266731,39.546864,4.938353,191.210297
2006-03-25,275.085480,261.830627,95.941360,34.013771,0.000000,216.530991
2006-03-26,277.195740,258.546906,86.112343,28.733625,0.000000,230.283203
2006-03-27,278.124573,259.816315,82.292419,33.423172,0.000000,227.448807
2006-03-28,278.659576,259.405396,83.213127,30.660833,0.348048,226.341797
2006-03-29,277.868866,263.358093,91.860817,40.800037,0.752869,177.579453
2006-03-30,276.495880,268.722229,86.555595,42.282990,1.045091,216.884277
2006-03-31,278.089722,260.221558,96.210770,30.138041,0.000000,245.801300
2006-04-01,274.814301,261.299713,97.331154,33.346024,0.000000,242.901108
2006-04-02,274.830414,261.550934,99.694595,33.571014,0.000000,239.661942
2006-04-03,274.381866,259.821899,89.157120,31.772915,0.000000,251.837662
2006-04-04,277.616394,260.446106,89.973442,31.787188,0.000000,261.382629
2006-04-05,280.414276,261.878387,87.927025,25.462278,0.000000,253.869370
2006-04-06,281.966492,262.911224,80.185974,20.694372,0.516350,255.727768
2006-04-07,283.625946,265.460754,66.354401,21.416277,0.000000,255.671127
2006-04-08,284.352936,265.919281,64.132362,26.197020,0.000000,241.767975
2006-04-09,286.215790,270.776245,69.596512,28.400215,0.980734,247.545898
2006-04-10,283.681030,271.439240,72.837303,40.522671,12.149362,190.435471
2006-04-11,281.200958,269.518250,99.951035,39.927357,8.470590,220.470047
2006-04-12,279.898041,268.762177,86.165039,42.751598,10.009925,189.321930
2006-04-13,283.111389,269.269653,84.616699,42.428211,1.031135,238.867737
2006-04-14,287.661987,273.146729,73.500412,34.476948,4.628997,256.770233
2006-04-15,288.622925,274.786438,64.300095,31.597254,2.291961,226.336838
2006-04-16,283.951111,273.479858,100.000000,42.922421,1.779360,230.015106
2006-04-17,280.393982,269.272308,100.000000,49.390686,18.250443,197.120132
2006-04-18,280.089935,271.165131,100.000000,41.617077,0.327553,253.857330
2006-04-19,281.932587,267.481964,99.996498,38.998020,0.806969,267.057373
2006-04-20,283.240540,270.196594,88.434364,44.261581,4.905266,211.605591
2006-04-21,279.468842,272.827820,100.000000,49.087639,6.282166,187.356308
2006-04-22,280.546509,270.234711,86.271194,31.335424,0.000000,233.676880
2006-04-23,282.329132,265.616608,85.900360,22.559883,0.000000,288.035431
2006-04-24,285.561523,267.195374,69.490356,27.220217,0.000000,289.237701
2006-04-25,284.820099,266.946411,83.305161,21.918671,0.000000,293.111664
2006-04-26,284.823059,266.280487,62.204197,16.366678,0.000000,296.238098
2006-04-27,282.832001,265.679932,58.809036,21.289709,0.000000,300.476135
2006-04-28,287.535889,267.202179,73.283989,17.746122,0.000000,292.013641
2006-04-29,287.888947,269.781555,56.081524,23.579830,6.743088,268.411957
2006-04-30,283.018402,272.946350,99.951866,37.611534,2.655859,210.061310
2006-05-01,280.344879,266.106598,100.000000,26.947433,0.427827,311.247375
2006-05-02,282.154541,265.279724,72.986595,19.458008,0.408999,315.718903
2006-05-03,283.885223,267.238556,60.217148,25.355331,1.140864,255.700974
2006-05-04,283.432770,270.614502,76.270798,35.341549,1.574828,244.562424
2006-05-05,282.346954,273.755890,84.166031,43.058990,4.318910,200.324905
2006-05-06,283.608551,276.155090,94.629608,50.581135,3.368251,205.861420
2006-05-07,285.421234,270.365295,100.000000,33.322952,1.801615,302.874542
2006-05-08,287.080078,271.449493,77.284546,35.113190,6.062688,291.903595
2006-05-09,281.609772,276.919342,100.000000,33.488297,0.355035,283.744476
2006-05-10,283.593597,274.860931,75.375832,33.706722,0.796698,230.818100
2006-05-11,282.453796,275.192139,100.000000,29.315289,0.403942,302.383026
2006-05-12,289.116516,277.009949,51.947704,26.685131,0.945748,289.814972
2006-05-13,280.135651,278.535126,83.123817,32.491116,17.789822,227.921783
2006-05-14,277.164429,268.982788,73.770676,30.134237,1.763397,269.057434
2006-05-15,279.277527,272.954468,69.258781,30.902912,1.855150,235.576797
2006-05-16,281.639496,272.931641,93.001564,37.360394,2.898384,221.573425
2006-05-17,283.241272,276.004669,100.000000,38.709381,4.048209,215.998276
2006-05-18,285.106842,274.378662,100.000000,38.075745,0.374599,294.566681
2006-05-19,288.950378,274.023590,99.932304,37.693089,1.005502,282.433868
2006-05-20,288.745575,274.017792,99.897530,35.409729,0.327188,261.692841
2006-05-21,289.760803,273.079071,92.001625,32.581001,0.485772,275.616882
2006-05-22,289.893494,274.539154,97.141693,34.101006,2.160565,256.519104
2006-05-23,284.312897,272.429413,100.000000,22.136045,0.000000,315.660339
2006-05-24,287.160339,268.331909,71.243019,23.619949,0.000000,326.219513
2006-05-25,284.325134,273.783875,99.890739,24.995207,1.446431,254.361038
2006-05-26,286.626373,270.298584,85.651749,22.695541,0.000000,315.669373
2006-05-27,288.740387,271.095032,59.769283,20.385706,0.000000,313.469269
2006-05-28,284.839844,273.148712,49.455608,22.583723,2.692311,215.342514
2006-05-29,285.003082,273.190033,100.000000,23.876814,3.022696,264.286194
2006-05-30,284.895844,271.192657,79.273529,25.724245,6.712095,238.565491
2006-05-31,282.600494,272.549561,99.938057,37.893639,19.695639,217.776596
2006-06-01,283.933685,270.185699,62.684708,32.626030,2.697677,330.138733
2006-06-02,285.978302,269.994232,99.863663,30.964705,0.000000,306.334686
2006-06-03,286.944702,271.829834,99.969902,34.341957,1.799909,281.590790
2006-06-04,285.673492,272.752594,96.237923,31.559629,2.655929,281.357971
2006-06-05,287.112579,271.808655,87.876305,27.042675,2.514950,322.206421
2006-06-06,285.708923,273.394928,63.799946,25.303640,1.240052,299.228760
2006-06-07,289.274933,272.045013,72.314438,30.481817,3.649401,276.149353
2006-06-08,288.510406,272.582733,89.344948,24.413589,0.000000,320.132874
2006-06-09,295.206970,273.049103,68.731316,21.187117,0.895635,322.651489
2006-06-10,296.493896,277.341248,78.378120,22.756443,0.402192,315.437988
2006-06-11,296.778229,277.284576,62.123734,19.842073,3.038287,314.540161
2006-06-12,295.789795,277.229431,57.311916,21.148701,0.896803,314.417938
2006-06-13,291.181793,274.190247,66.643318,23.678226,5.566823,306.214172
2006-06-14,287.273102,274.033630,97.322304,27.926348,3.025896,271.062317
2006-06-15,288.770477,271.640564,96.533058,29.611483,0.371475,309.296844
2006-06-16,291.038635,272.321228,86.075386,25.311773,0.314434,327.217651
2006-06-17,295.537964,272.961243,75.078087,24.062288,0.000000,322.361603
2006-06-18,296.896332,276.931702,68.088219,23.908386,3.151232,309.928162
2006-06-19,294.351288,275.005707,69.355690,30.097839,7.326716,280.785706
2006-06-20,287.534393,279.147308,99.808876,44.069260,13.760698,209.986115
2006-06-21,295.721191,273.128357,82.874420,24.383709,4.188262,331.807739
2006-06-22,294.100220,277.016052,87.714317,29.161980,3.967093,328.888916
2006-06-23,295.141876,276.669037,88.104515,32.319477,4.208852,310.235138
2006-06-24,294.275970,279.084442,72.238586,35.354858,2.397518,296.500702
2006-06-25,294.971832,279.920166,91.389229,28.165062,0.469716,303.076721
2006-06-26,297.218323,277.429169,87.739502,25.302284,0.519471,325.367340
2006-06-27,298.970032,278.394775,97.888695,21.989895,0.000000,327.710785
2006-06-28,301.677338,279.345459,68.274979,19.873579,0.000000,329.030701
2006-06-29,299.516724,282.937805,61.106827,22.719452,0.000000,182.683914
2006-06-30,299.355652,277.760254,81.338455,23.212791,0.596202,322.942108
2006-07-01,301.012634,279.318634,73.353584,22.821798,0.000000,320.478821
2006-07-02,298.138336,282.011505,91.104622,31.801132,4.269558,267.843750
2006-07-03,297.144531,281.682098,90.481010,37.208107,0.000000,264.189758
2006-07-04,294.561218,282.961029,100.000000,47.498177,5.585049,243.288284
2006-07-05,293.836212,279.453857,100.000000,42.202576,3.918677,264.868744
2006-07-06,292.140656,276.479340,89.472557,28.052340,0.000000,323.894531
2006-07-07,295.864899,275.526642,68.616959,22.002577,0.759005,324.857452
2006-07-08,297.681854,276.701965,58.893951,24.000080,0.000000,314.884216
2006-07-09,293.359589,276.492126,84.497292,26.387743,2.043779,311.876282
2006-07-10,292.258087,272.977264,77.784912,23.303307,0.805891,319.253021
2006-07-11,297.861664,272.915924,68.740845,20.301668,0.000000,328.334656
2006-07-12,298.346954,280.708008,71.898186,21.947319,0.000000,310.289703
2006-07-13,298.824585,279.490326,75.072693,22.130264,0.767019,315.423279
2006-07-14,298.143616,278.830231,58.229530,21.728443,1.066209,314.950470
2006-07-15,293.704376,277.979675,99.210030,26.038313,3.553447,266.915253
2006-07-16,293.210358,273.266174,70.012993,22.925779,0.000000,330.037231
2006-07-17,298.451935,274.659607,59.134109,17.899137,0.000000,331.636749
2006-07-18,301.945435,278.249573,50.393044,16.552956,0.000000,329.714874
2006-07-19,301.470642,282.648163,45.404427,17.290247,0.000000,263.959778
2006-07-20,299.583282,282.127045,86.685341,24.589369,2.245917,299.717590
2006-07-21,300.161194,280.578217,87.590744,20.440132,0.690720,311.045837
2006-07-22,302.529816,281.832336,60.795563,18.623890,0.000000,318.175354
2006-07-23,302.556427,281.078705,64.850121,17.214455,0.310311,320.409760
2006-07-24,301.752197,280.829254,79.582832,18.134171,0.000000,314.232666
2006-07-25,301.952209,282.006409,80.525581,18.156286,0.000000,317.085175
2006-07-26,304.647827,284.039429,73.672401,16.947561,0.000000,319.096130
2006-07-27,304.339325,282.181793,41.230465,13.333288,0.392250,326.397705
2006-07-28,303.605774,281.929626,46.697021,13.730962,0.000000,275.826294
2006-07-29,302.100647,284.320221,56.261192,16.353216,0.000000,267.906708
2006-07-30,301.818085,281.952789,60.631119,17.734842,0.000000,283.879883
2006-07-31,300.657379,281.561035,65.413986,18.954008,1.325496,282.587097
2006-08-01,298.651001,281.616211,87.788376,21.502729,0.920093,241.495041
2006-08-02,297.538727,277.703461,97.838112,21.140150,0.870985,283.935760
2006-08-03,298.227509,278.179352,87.327271,21.528681,0.441812,276.225647
2006-08-04,298.541016,278.935150,84.553398,20.567936,0.000000,279.113190
2006-08-05,300.323914,278.579620,78.575211,17.376659,0.000000,311.970886
2006-08-06,300.782562,283.329651,52.437946,17.511745,2.082733,261.825836
2006-08-07,300.867615,280.163605,72.601860,14.688025,0.000000,309.384705
2006-08-08,303.265686,281.183655,43.512749,12.800959,0.000000,311.021515
2006-08-09,303.728333,281.856812,48.661236,13.080207,0.415207,288.500244
2006-08-10,301.911713,283.085205,45.560596,13.954164,1.522332,207.689148
2006-08-11,298.847565,283.905212,96.002846,23.096516,2.307045,250.596634
2006-08-12,297.925751,277.788147,98.963058,20.775772,0.000000,287.848114
2006-08-13,300.021545,278.901672,86.143158,19.402538,0.000000,284.322235
2006-08-14,299.248840,279.341461,86.585175,17.363211,0.000000,276.022736
2006-08-15,300.494507,279.451874,71.150139,17.338884,0.925905,243.977097
2006-08-16,298.358795,280.307037,77.431656,21.175890,1.449639,222.242981
2006-08-17,297.929840,280.212219,98.132797,23.875414,2.624927,230.788040
2006-08-18,298.795654,279.549530,93.119827,21.729420,0.407138,255.349838
2006-08-19,300.056000,279.796997,90.108948,18.050398,0.552253,253.864517
2006-08-20,301.534851,279.774414,63.666908,15.596728,0.000000,255.311661
2006-08-21,298.607300,281.318115,55.044270,17.821394,0.000000,209.386307
2006-08-22,297.194763,278.467743,72.843590,21.177004,0.372622,258.200836
2006-08-23,294.110931,275.873352,92.297134,22.678978,0.000000,238.472366
2006-08-24,295.412598,273.792480,91.304512,20.631176,0.459651,270.623352
2006-08-25,298.825928,276.029022,69.702965,15.607482,0.000000,276.731995
2006-08-26,300.141632,278.840881,58.932323,16.182756,0.000000,261.087921
2006-08-27,299.860962,279.576385,67.750877,17.141502,0.000000,230.386932
2006-08-28,299.757355,279.334625,66.668663,17.357704,0.000000,242.959167
2006-08-29,300.128479,278.484894,66.950279,16.060757,0.000000,247.402649
2006-08-30,298.163269,277.350861,66.323280,16.753056,0.000000,225.591858
2006-08-31,294.876282,275.167236,87.071846,20.011679,0.000000,241.920990
2006-09-01,295.108887,274.146210,61.354149,17.220865,0.623540,255.532425
2006-09-02,296.634827,277.237244,53.659542,18.332512,1.011246,224.863358
2006-09-03,297.798126,276.127289,79.977486,19.497307,0.559770,241.114838
2006-09-04,299.931335,277.352631,68.094131,13.957229,0.588647,241.884613
2006-09-05,299.162689,276.738464,51.223442,13.954388,0.000000,244.642014
2006-09-06,296.639099,278.109528,67.270676,15.265403,1.991950,197.795746
2006-09-07,299.083160,276.779602,80.218819,13.978023,0.000000,231.155472
2006-09-08,299.394562,279.827820,43.807663,13.808928,0.000000,240.121155
2006-09-09,299.155334,278.700836,65.688568,13.942652,0.000000,236.880219
2006-09-10,297.891479,278.429810,50.630615,12.901362,0.000000,221.768219
2006-09-11,292.743134,276.339081,72.681343,18.070145,4.029593,207.767319
2006-09-12,291.286652,269.698212,85.378128,19.775621,0.000000,220.100433
2006-09-13,291.579407,277.660614,62.671097,18.793262,7.478219,167.317169
2006-09-14,289.414246,272.317169,99.082787,27.544056,2.496444,195.647949
2006-09-15,292.731781,271.773468,86.198647,22.779858,0.910402,216.213776
2006-09-16,294.902161,272.376099,76.557968,15.598825,0.000000,226.191589
2006-09-17,297.192047,274.970978,40.658825,12.607836,0.000000,225.507996
2006-09-18,294.022522,275.788666,58.119671,14.654084,0.000000,199.275848
2006-09-19,294.268555,271.125153,64.254623,15.360491,0.000000,222.315796
2006-09-20,296.313934,272.331940,54.836502,13.851359,0.000000,217.282074
2006-09-21,297.552063,272.383362,49.152794,12.927424,0.000000,213.757080
2006-09-22,296.220978,276.535034,57.764130,14.976250,0.568922,177.015015
2006-09-23,297.170258,274.820862,81.086189,16.015951,0.455629,195.853027
2006-09-24,297.449921,274.606476,55.093304,14.226362,0.000000,208.050873
2006-09-25,298.316956,276.192505,49.572430,13.533231,0.000000,206.805191
2006-09-26,297.637207,275.895447,55.683167,14.383833,0.752102,191.079651
2006-09-27,298.821259,275.753815,55.741497,13.561513,0.000000,191.223648
2006-09-28,298.889740,279.144104,45.923977,13.742908,0.000000,174.312851
2006-09-29,297.217010,279.442139,60.276279,18.055700,2.431603,188.288971
2006-09-30,290.640167,274.376160,80.093025,26.135536,8.483813,122.927910
2006-10-01,285.458038,272.483002,99.860779,33.018723,0.512532,171.146729
2006-10-02,289.042236,268.115662,100.000000,20.574842,0.000000,191.896729
2006-10-03,292.641541,270.863281,76.387062,17.346443,0.000000,193.101532
2006-10-04,293.578644,273.156982,68.203148,13.668423,0.431997,198.392334
2006-10-05,293.848541,276.100952,48.125969,14.209334,0.000000,144.718399
2006-10-06,291.077881,275.646942,80.922409,18.443922,0.000000,164.541412
2006-10-07,293.844360,273.027802,99.474350,15.607885,0.000000,182.100830
2006-10-08,290.920990,278.978851,55.220219,16.652184,0.785107,118.990860
2006-10-09,287.929321,273.822510,99.792587,28.702705,0.502012,178.697235
2006-10-10,292.580658,271.528503,80.152420,16.681438,0.000000,179.591125
2006-10-11,295.163330,272.558136,67.407616,15.013147,0.000000,178.288376
2006-10-12,296.093445,274.420654,47.941692,13.575840,0.000000,179.318008
2006-10-13,292.353851,274.554932,40.131664,12.210239,1.920904,147.817734
2006-10-14,285.262451,271.183746,99.870781,30.331450,0.635475,156.140213
2006-10-15,287.875946,268.567841,93.632942,17.106504,0.784376,162.595047
2006-10-16,288.249634,271.188202,50.782467,15.592364,0.000000,161.973877
2006-10-17,283.563965,269.710938,100.000000,20.518473,0.000000,152.068344
2006-10-18,285.936188,266.013031,78.425079,20.101582,0.000000,153.716980
2006-10-19,287.421265,269.204437,65.126450,18.836872,0.509675,145.372849
2006-10-20,283.169403,269.484985,73.000771,30.572100,0.000000,126.422539
2006-10-21,283.561279,266.024261,100.000000,24.696320,0.000000,151.909119
2006-10-22,286.658661,267.385010,74.095459,17.863132,0.000000,145.654510
2006-10-23,288.286621,269.876678,62.248192,22.399485,0.000000,143.211319
2006-10-24,290.000061,269.891876,79.542450,18.568350,0.000000,141.874115
2006-10-25,289.969086,270.094177,67.445976,14.880613,0.561682,142.872223
2006-10-26,289.882904,269.082458,57.703243,15.234234,0.000000,141.247391
2006-10-27,288.263092,269.015259,57.302673,12.983898,0.000000,140.521042
2006-10-28,285.957306,271.293976,68.813950,20.607182,0.888134,122.636192
2006-10-29,285.683929,266.625305,99.794212,34.676334,0.381452,126.783531
2006-10-30,289.203766,268.959106,80.447319,22.301224,0.498709,123.028770
2006-10-31,282.169708,270.597260,70.924263,30.557459,0.830516,79.255951
2006-11-01,281.187927,274.242096,74.710281,44.982613,1.380128,84.446037
2006-11-02,282.420258,272.808197,80.314384,37.967209,1.352622,87.387871
2006-11-03,278.707367,273.811279,99.799202,42.164085,6.771629,83.319290
2006-11-04,279.342010,265.915253,90.545082,34.572075,0.720896,118.935623
2006-11-05,281.100708,266.479187,83.694756,37.583584,0.897091,109.599648
2006-11-06,277.074493,264.978394,99.877876,33.518784,5.981282,95.699898
2006-11-07,272.575012,256.360840,83.693718,28.638075,0.571357,109.966248
2006-11-08,275.431519,265.201813,91.546913,46.204067,1.392535,104.707870
2006-11-09,273.282745,267.500061,99.958664,50.207832,0.620049,92.785011
2006-11-10,272.541962,261.858276,99.896355,44.033020,1.567956,94.096199
2006-11-11,270.007294,264.966492,94.138962,41.544834,3.569243,83.275734
2006-11-12,269.199463,260.798340,93.324699,43.733379,5.427082,49.982582
2006-11-13,268.288940,255.704788,82.905647,48.150024,3.626248,82.049622
2006-11-14,271.863983,266.836639,94.309326,62.388882,9.893577,51.201508
2006-11-15,274.234833,263.632751,100.000000,77.331062,29.140524,60.092854
2006-11-16,275.066193,266.004272,100.000000,74.683563,32.198727,63.540775
2006-11-17,273.660645,261.613464,99.978394,49.508175,3.628339,97.923241
2006-11-18,275.876678,261.706116,93.258469,63.927437,5.023710,79.690582
2006-11-19,275.297485,269.848328,100.000000,71.386749,15.497887,59.133293
2006-11-20,273.966461,262.718811,99.964638,61.881645,7.538569,71.656952
2006-11-21,273.716095,261.360931,99.063156,62.348366,0.674774,90.574715
2006-11-22,275.998260,264.083191,100.000000,63.210438,0.865872,92.521385
2006-11-23,273.334564,261.591309,100.000000,67.059700,0.533085,77.947617
2006-11-24,274.474823,262.986298,100.000000,66.115807,0.000000,77.543686
2006-11-25,274.551361,265.922791,100.000000,72.154610,6.515655,71.408379
2006-11-26,273.565521,264.131409,100.000000,63.230053,7.295390,88.890587
2006-11-27,272.789581,260.788147,100.000000,57.215160,5.780857,72.481186
2006-11-28,271.800415,265.827209,100.000000,49.615509,1.311391,69.445641
2006-11-29,269.082977,259.101685,94.070786,58.202568,2.428073,48.965496
2006-11-30,270.818756,265.487732,96.424164,58.050697,0.878929,77.788010
